id
"(135581, 93007, 18)"
"(135581, 93010, 18)"
"(135581, 93011, 18)"
"(135581, 93022, 18)"
"(135581, 93023, 18)"
"(135581, 93029, 18)"
"(135581, 93031, 18)"
"(135581, 93032, 18)"
"(135581, 93033, 18)"
"(135581, 93042, 18)"
"(135581, 93047, 18)"
"(135581, 93050, 18)"
"(135581, 93051, 18)"
"(135581, 93052, 18)"
"(135581, 93058, 18)"
"(135581, 93065, 18)"
"(135581, 93067, 18)"
"(135581, 93068, 18)"
"(135582, 92889, 18)"
"(135582, 92995, 18)"
"(135582, 92996, 18)"
"(135582, 93000, 18)"
"(135582, 93002, 18)"
"(135582, 93005, 18)"
"(135582, 93007, 18)"
"(135582, 93009, 18)"
"(135582, 93015, 18)"
"(135582, 93021, 18)"
"(135582, 93030, 18)"
"(135582, 93031, 18)"
"(135582, 93033, 18)"
"(135582, 93045, 18)"
"(135582, 93046, 18)"
"(135582, 93047, 18)"
"(135582, 93052, 18)"
"(135582, 93053, 18)"
"(135582, 93064, 18)"
"(135582, 93065, 18)"
"(135583, 92991, 18)"
"(135583, 92993, 18)"
"(135583, 92995, 18)"
"(135583, 93000, 18)"
"(135583, 93001, 18)"
"(135583, 93002, 18)"
"(135583, 93003, 18)"
"(135583, 93004, 18)"
"(135583, 93005, 18)"
"(135583, 93008, 18)"
"(135583, 93012, 18)"
"(135583, 93013, 18)"
"(135583, 93014, 18)"
"(135583, 93015, 18)"
"(135583, 93018, 18)"
"(135583, 93020, 18)"
"(135583, 93021, 18)"
"(135583, 93031, 18)"
"(135583, 93033, 18)"
"(135583, 93034, 18)"
"(135583, 93045, 18)"
"(135583, 93047, 18)"
"(135583, 93048, 18)"
"(135583, 93052, 18)"
"(135583, 93061, 18)"
"(135583, 93064, 18)"
"(135583, 93067, 18)"
"(135584, 92985, 18)"
"(135584, 92986, 18)"
"(135584, 92988, 18)"
"(135584, 92989, 18)"
"(135584, 92990, 18)"
"(135584, 92992, 18)"
"(135584, 92993, 18)"
"(135584, 92994, 18)"
"(135584, 92995, 18)"
"(135584, 92998, 18)"
"(135584, 93000, 18)"
"(135584, 93002, 18)"
"(135584, 93003, 18)"
"(135584, 93007, 18)"
"(135584, 93008, 18)"
"(135584, 93013, 18)"
"(135584, 93014, 18)"
"(135584, 93016, 18)"
"(135584, 93017, 18)"
"(135584, 93019, 18)"
"(135584, 93020, 18)"
"(135584, 93031, 18)"
"(135584, 93040, 18)"
"(135584, 93042, 18)"
"(135584, 93045, 18)"
"(135584, 93048, 18)"
"(135584, 93057, 18)"
"(135584, 93059, 18)"
"(135584, 93067, 18)"
"(135585, 92985, 18)"
"(135585, 92986, 18)"
"(135585, 92991, 18)"
"(135585, 92993, 18)"
"(135585, 92994, 18)"
"(135585, 92995, 18)"
"(135585, 93006, 18)"
"(135585, 93011, 18)"
"(135585, 93012, 18)"
"(135585, 93014, 18)"
"(135585, 93018, 18)"
"(135585, 93021, 18)"
"(135585, 93029, 18)"
"(135585, 93031, 18)"
"(135585, 93039, 18)"
"(135585, 93042, 18)"
"(135585, 93045, 18)"
"(135585, 93050, 18)"
"(135585, 93052, 18)"
"(135585, 93062, 18)"
"(135586, 92986, 18)"
"(135586, 92992, 18)"
"(135586, 92994, 18)"
"(135586, 93004, 18)"
"(135586, 93010, 18)"
"(135586, 93014, 18)"
"(135586, 93017, 18)"
"(135586, 93018, 18)"
"(135586, 93019, 18)"
"(135586, 93021, 18)"
"(135586, 93024, 18)"
"(135586, 93026, 18)"
"(135586, 93031, 18)"
"(135586, 93034, 18)"
"(135586, 93040, 18)"
"(135586, 93043, 18)"
"(135586, 93049, 18)"
"(135586, 93051, 18)"
"(135587, 92887, 18)"
"(135587, 92890, 18)"
"(135587, 92900, 18)"
"(135587, 92985, 18)"
"(135587, 92986, 18)"
"(135587, 92992, 18)"
"(135587, 92995, 18)"
"(135587, 93002, 18)"
"(135587, 93006, 18)"
"(135587, 93013, 18)"
"(135587, 93015, 18)"
"(135587, 93016, 18)"
"(135587, 93021, 18)"
"(135587, 93022, 18)"
"(135587, 93024, 18)"
"(135587, 93027, 18)"
"(135587, 93028, 18)"
"(135587, 93031, 18)"
"(135587, 93039, 18)"
"(135587, 93040, 18)"
"(135587, 93043, 18)"
"(135587, 93044, 18)"
"(135587, 93048, 18)"
"(135588, 92901, 18)"
"(135588, 92903, 18)"
"(135588, 92984, 18)"
"(135588, 92985, 18)"
"(135588, 92986, 18)"
"(135588, 92988, 18)"
"(135588, 92993, 18)"
"(135588, 92997, 18)"
"(135588, 93002, 18)"
"(135588, 93003, 18)"
"(135588, 93005, 18)"
"(135588, 93006, 18)"
"(135588, 93007, 18)"
"(135588, 93013, 18)"
"(135588, 93015, 18)"
"(135588, 93022, 18)"
"(135588, 93031, 18)"
"(135588, 93040, 18)"
"(135588, 93041, 18)"
"(135588, 93047, 18)"
"(135588, 93050, 18)"
"(135589, 92987, 18)"
"(135589, 92988, 18)"
"(135589, 92996, 18)"
"(135589, 93002, 18)"
"(135589, 93004, 18)"
"(135589, 93008, 18)"
"(135589, 93011, 18)"
"(135589, 93016, 18)"
"(135589, 93029, 18)"
"(135589, 93035, 18)"
"(135589, 93036, 18)"
"(135589, 93038, 18)"
"(135589, 93039, 18)"
"(135589, 93041, 18)"
"(135589, 93048, 18)"
"(135589, 93050, 18)"
"(135589, 93051, 18)"
"(135589, 93052, 18)"
"(135589, 93053, 18)"
"(135589, 93055, 18)"
"(135589, 93056, 18)"
"(135589, 93057, 18)"
"(135589, 93059, 18)"
"(135590, 92983, 18)"
"(135590, 92985, 18)"
"(135590, 92986, 18)"
"(135590, 92987, 18)"
"(135590, 92994, 18)"
"(135590, 93003, 18)"
"(135590, 93005, 18)"
"(135590, 93006, 18)"
"(135590, 93008, 18)"
"(135590, 93009, 18)"
"(135590, 93011, 18)"
"(135590, 93012, 18)"
"(135590, 93023, 18)"
"(135590, 93028, 18)"
"(135590, 93029, 18)"
"(135590, 93037, 18)"
"(135590, 93040, 18)"
"(135590, 93048, 18)"
"(135590, 93051, 18)"
"(135590, 93052, 18)"
"(135590, 93053, 18)"
"(135591, 92896, 18)"
"(135591, 92983, 18)"
"(135591, 92990, 18)"
"(135591, 93001, 18)"
"(135591, 93003, 18)"
"(135591, 93009, 18)"
"(135591, 93010, 18)"
"(135591, 93013, 18)"
"(135591, 93024, 18)"
"(135591, 93037, 18)"
"(135591, 93038, 18)"
"(135591, 93049, 18)"
"(135591, 93050, 18)"
"(135591, 93052, 18)"
"(135591, 93053, 18)"
"(135591, 93055, 18)"
"(135592, 92982, 18)"
"(135592, 92990, 18)"
"(135592, 92992, 18)"
"(135592, 93004, 18)"
"(135592, 93005, 18)"
"(135592, 93010, 18)"
"(135592, 93011, 18)"
"(135592, 93026, 18)"
"(135592, 93036, 18)"
"(135592, 93037, 18)"
"(135592, 93039, 18)"
"(135592, 93049, 18)"
"(135592, 93052, 18)"
"(135593, 92983, 18)"
"(135593, 92984, 18)"
"(135593, 92986, 18)"
"(135593, 93023, 18)"
"(135593, 93032, 18)"
"(135593, 93038, 18)"
"(135593, 93044, 18)"
"(135593, 93050, 18)"
"(135593, 93052, 18)"
"(135594, 92984, 18)"
"(135594, 92985, 18)"
"(135594, 92987, 18)"
"(135594, 93003, 18)"
"(135594, 93033, 18)"
"(135594, 93050, 18)"
"(135594, 93051, 18)"
"(135595, 92982, 18)"
"(135595, 92986, 18)"
"(135595, 93015, 18)"
"(135595, 93017, 18)"
"(135595, 93039, 18)"
"(135595, 93051, 18)"
"(135595, 93055, 18)"
"(135596, 92982, 18)"
"(135596, 92983, 18)"
"(135596, 92984, 18)"
"(135596, 92986, 18)"
"(135596, 93002, 18)"
"(135596, 93040, 18)"
"(135596, 93049, 18)"
"(135596, 93051, 18)"
"(135596, 93054, 18)"
"(135596, 93055, 18)"
"(135597, 92979, 18)"
"(135597, 92981, 18)"
"(135597, 92992, 18)"
"(135597, 92994, 18)"
"(135597, 92997, 18)"
"(135597, 93014, 18)"
"(135597, 93047, 18)"
"(135598, 92976, 18)"
"(135598, 92979, 18)"
"(135598, 92980, 18)"
"(135598, 92984, 18)"
"(135598, 92993, 18)"
"(135598, 93004, 18)"
"(135598, 93016, 18)"
"(135598, 93022, 18)"
"(135598, 93023, 18)"
"(135598, 93024, 18)"
"(135598, 93048, 18)"
"(135598, 93049, 18)"
"(135598, 93050, 18)"
"(135599, 92975, 18)"
"(135599, 92976, 18)"
"(135599, 92979, 18)"
"(135599, 92981, 18)"
"(135599, 92982, 18)"
"(135599, 92984, 18)"
"(135599, 92985, 18)"
"(135599, 93017, 18)"
"(135599, 93048, 18)"
"(135599, 93049, 18)"
"(135599, 93051, 18)"
"(135599, 93052, 18)"
"(135600, 92979, 18)"
"(135600, 92982, 18)"
"(135600, 92983, 18)"
"(135600, 92991, 18)"
"(135600, 93020, 18)"
"(135600, 93050, 18)"
"(135600, 93052, 18)"
"(135601, 92970, 18)"
"(135601, 92972, 18)"
"(135601, 92974, 18)"
"(135601, 92982, 18)"
"(135601, 93020, 18)"
"(135601, 93044, 18)"
"(135601, 93051, 18)"
"(135602, 92967, 18)"
"(135602, 92972, 18)"
"(135602, 92976, 18)"
"(135602, 93021, 18)"
"(135602, 93035, 18)"
"(135603, 92968, 18)"
"(135603, 92971, 18)"
"(135603, 93025, 18)"
"(135603, 93030, 18)"
"(135603, 93049, 18)"
"(135604, 92965, 18)"
"(135604, 92967, 18)"
"(135604, 92968, 18)"
"(135604, 92969, 18)"
"(135604, 92970, 18)"
"(135604, 92971, 18)"
"(135604, 92984, 18)"
"(135604, 92985, 18)"
"(135604, 93021, 18)"
"(135604, 93025, 18)"
"(135604, 93028, 18)"
"(135604, 93049, 18)"
"(135605, 92964, 18)"
"(135605, 92965, 18)"
"(135605, 92966, 18)"
"(135605, 92967, 18)"
"(135605, 92968, 18)"
"(135605, 92988, 18)"
"(135605, 93023, 18)"
"(135605, 93028, 18)"
"(135606, 92961, 18)"
"(135606, 92963, 18)"
"(135606, 92967, 18)"
"(135606, 92968, 18)"
"(135606, 92984, 18)"
"(135606, 92987, 18)"
"(135606, 92988, 18)"
"(135607, 92961, 18)"
"(135607, 92966, 18)"
"(135607, 92969, 18)"
"(135607, 92988, 18)"
"(135607, 93002, 18)"
"(135607, 93040, 18)"
"(135607, 93041, 18)"
"(135608, 92960, 18)"
"(135608, 92962, 18)"
"(135608, 92963, 18)"
"(135608, 92964, 18)"
"(135608, 92968, 18)"
"(135608, 92988, 18)"
"(135608, 92990, 18)"
"(135608, 93004, 18)"
"(135608, 93005, 18)"
"(135608, 93042, 18)"
"(135609, 92959, 18)"
"(135609, 92963, 18)"
"(135609, 92984, 18)"
"(135609, 92987, 18)"
"(135609, 93041, 18)"
"(135609, 93042, 18)"
"(135610, 92985, 18)"
"(135610, 92986, 18)"
"(135610, 92987, 18)"
"(135610, 93002, 18)"
"(135610, 93039, 18)"
"(135610, 93042, 18)"
"(135611, 92960, 18)"
"(135611, 93000, 18)"
"(135611, 93040, 18)"
"(135612, 92957, 18)"
"(135612, 92958, 18)"
"(135612, 92959, 18)"
"(135612, 92960, 18)"
"(135612, 92963, 18)"
"(135612, 93001, 18)"
"(135612, 93028, 18)"
"(135612, 93039, 18)"
"(135613, 92956, 18)"
"(135613, 92999, 18)"
"(135614, 92952, 18)"
"(135614, 92953, 18)"
"(135614, 92958, 18)"
"(135615, 92950, 18)"
"(135615, 92951, 18)"
"(135617, 92947, 18)"
"(135617, 93009, 18)"
"(135618, 92950, 18)"
"(135618, 92951, 18)"
"(135618, 93010, 18)"
"(135619, 92946, 18)"
"(135619, 92949, 18)"
"(135619, 92950, 18)"
"(135619, 92985, 18)"
"(135620, 92943, 18)"
"(135620, 93012, 18)"
"(135621, 92943, 18)"
"(135621, 92946, 18)"
"(135621, 92950, 18)"
"(135622, 92984, 18)"
"(135622, 93042, 18)"
"(135622, 93044, 18)"
"(135623, 93006, 18)"
"(135623, 93008, 18)"
"(135624, 93032, 18)"
"(135625, 92997, 18)"
"(135625, 92998, 18)"
"(135625, 93031, 18)"
"(135626, 93032, 18)"
"(135627, 93009, 18)"
"(135627, 93031, 18)"
"(135627, 93033, 18)"
"(135628, 92995, 18)"
"(135628, 92997, 18)"
"(135628, 93013, 18)"
"(135628, 93018, 18)"
"(135628, 93031, 18)"
"(135629, 92995, 18)"
"(135629, 92996, 18)"
"(135629, 93018, 18)"
"(135630, 92994, 18)"
"(135630, 92995, 18)"
"(135630, 93009, 18)"
"(135630, 93020, 18)"
"(135634, 93012, 18)"
"(135635, 93008, 18)"
"(135635, 93013, 18)"
"(135635, 93015, 18)"
"(135636, 93005, 18)"
"(135636, 93013, 18)"
"(135636, 93016, 18)"
"(135637, 93006, 18)"
"(135638, 93007, 18)"
"(135638, 93010, 18)"
"(135638, 93030, 18)"
"(135639, 93008, 18)"
"(135639, 93030, 18)"
"(135639, 93031, 18)"
"(135640, 93008, 18)"
"(135640, 93034, 18)"
"(135645, 93018, 18)"
"(135664, 93006, 18)"
"(135432, 93053, 18)"
"(135442, 93081, 18)"
"(135446, 93109, 18)"
"(135448, 93108, 18)"
"(135449, 93067, 18)"
"(135450, 93066, 18)"
"(135453, 93077, 18)"
"(135455, 93077, 18)"
"(135455, 93079, 18)"
"(135455, 93083, 18)"
"(135457, 93085, 18)"
"(135458, 93076, 18)"
"(135460, 93027, 18)"
"(135465, 93030, 18)"
"(135468, 93098, 18)"
"(135470, 93018, 18)"
"(135470, 93019, 18)"
"(135470, 93025, 18)"
"(135470, 93078, 18)"
"(135471, 93057, 18)"
"(135471, 93065, 18)"
"(135471, 93066, 18)"
"(135471, 93112, 18)"
"(135472, 93065, 18)"
"(135473, 93049, 18)"
"(135478, 93013, 18)"
"(135481, 93088, 18)"
"(135482, 93087, 18)"
"(135482, 93088, 18)"
"(135484, 93085, 18)"
"(135491, 93033, 18)"
"(135491, 93042, 18)"
"(135491, 93079, 18)"
"(135493, 93013, 18)"
"(135493, 93014, 18)"
"(135493, 93018, 18)"
"(135493, 93023, 18)"
"(135493, 93039, 18)"
"(135493, 93087, 18)"
"(135494, 93014, 18)"
"(135494, 93018, 18)"
"(135494, 93025, 18)"
"(135494, 93075, 18)"
"(135495, 93025, 18)"
"(135496, 93038, 18)"
"(135496, 93040, 18)"
"(135496, 93074, 18)"
"(135496, 93076, 18)"
"(135496, 93077, 18)"
"(135496, 93085, 18)"
"(135496, 93086, 18)"
"(135497, 93042, 18)"
"(135497, 93065, 18)"
"(135497, 93066, 18)"
"(135497, 93075, 18)"
"(135498, 93040, 18)"
"(135498, 93077, 18)"
"(135498, 93085, 18)"
"(135499, 93040, 18)"
"(135499, 93080, 18)"
"(135503, 93021, 18)"
"(135503, 93078, 18)"
"(135504, 93071, 18)"
"(135504, 93079, 18)"
"(135505, 93012, 18)"
"(135506, 93006, 18)"
"(135506, 93012, 18)"
"(135506, 93031, 18)"
"(135507, 93032, 18)"
"(135507, 93075, 18)"
"(135508, 93014, 18)"
"(135508, 93073, 18)"
"(135509, 93056, 18)"
"(135509, 93095, 18)"
"(135510, 93031, 18)"
"(135510, 93072, 18)"
"(135511, 93053, 18)"
"(135512, 93028, 18)"
"(135512, 93054, 18)"
"(135512, 93067, 18)"
"(135512, 93071, 18)"
"(135513, 93071, 18)"
"(135514, 93050, 18)"
"(135514, 93064, 18)"
"(135515, 93045, 18)"
"(135515, 93046, 18)"
"(135515, 93051, 18)"
"(135516, 93092, 18)"
"(135517, 93069, 18)"
"(135517, 93070, 18)"
"(135517, 93072, 18)"
"(135517, 93077, 18)"
"(135518, 93046, 18)"
"(135518, 93070, 18)"
"(135518, 93077, 18)"
"(135519, 93022, 18)"
"(135519, 93070, 18)"
"(135519, 93071, 18)"
"(135519, 93074, 18)"
"(135519, 93077, 18)"
"(135519, 93092, 18)"
"(135520, 93022, 18)"
"(135520, 93064, 18)"
"(135520, 93068, 18)"
"(135520, 93069, 18)"
"(135520, 93072, 18)"
"(135520, 93073, 18)"
"(135520, 93074, 18)"
"(135520, 93075, 18)"
"(135521, 93025, 18)"
"(135521, 93074, 18)"
"(135521, 93078, 18)"
"(135522, 93041, 18)"
"(135522, 93078, 18)"
"(135522, 93079, 18)"
"(135522, 93089, 18)"
"(135523, 93081, 18)"
"(135524, 92966, 18)"
"(135524, 93020, 18)"
"(135524, 93026, 18)"
"(135524, 93055, 18)"
"(135524, 93071, 18)"
"(135524, 93072, 18)"
"(135524, 93074, 18)"
"(135524, 93086, 18)"
"(135524, 93087, 18)"
"(135524, 93100, 18)"
"(135525, 92967, 18)"
"(135525, 93016, 18)"
"(135525, 93021, 18)"
"(135526, 93020, 18)"
"(135526, 93023, 18)"
"(135526, 93024, 18)"
"(135526, 93029, 18)"
"(135526, 93038, 18)"
"(135526, 93080, 18)"
"(135526, 93087, 18)"
"(135527, 93074, 18)"
"(135527, 93080, 18)"
"(135527, 93082, 18)"
"(135528, 93048, 18)"
"(135528, 93065, 18)"
"(135528, 93080, 18)"
"(135528, 93087, 18)"
"(135528, 93106, 18)"
"(135529, 93024, 18)"
"(135529, 93031, 18)"
"(135529, 93033, 18)"
"(135529, 93047, 18)"
"(135529, 93065, 18)"
"(135529, 93079, 18)"
"(135530, 92977, 18)"
"(135530, 93030, 18)"
"(135530, 93071, 18)"
"(135531, 93053, 18)"
"(135531, 93054, 18)"
"(135532, 92976, 18)"
"(135532, 93010, 18)"
"(135532, 93034, 18)"
"(135532, 93077, 18)"
"(135532, 93078, 18)"
"(135533, 93090, 18)"
"(135533, 93091, 18)"
"(135533, 93096, 18)"
"(135534, 93014, 18)"
"(135535, 93013, 18)"
"(135535, 93079, 18)"
"(135535, 93108, 18)"
"(135536, 93064, 18)"
"(135537, 92979, 18)"
"(135537, 93003, 18)"
"(135537, 93007, 18)"
"(135537, 93016, 18)"
"(135537, 93055, 18)"
"(135537, 93057, 18)"
"(135537, 93058, 18)"
"(135538, 93057, 18)"
"(135538, 93086, 18)"
"(135539, 93035, 18)"
"(135539, 93079, 18)"
"(135540, 92983, 18)"
"(135540, 93084, 18)"
"(135541, 92999, 18)"
"(135541, 93083, 18)"
"(135541, 93086, 18)"
"(135541, 93097, 18)"
"(135542, 92967, 18)"
"(135542, 93089, 18)"
"(135542, 93097, 18)"
"(135543, 93003, 18)"
"(135543, 93029, 18)"
"(135543, 93081, 18)"
"(135543, 93084, 18)"
"(135543, 93089, 18)"
"(135544, 92991, 18)"
"(135544, 92999, 18)"
"(135544, 93000, 18)"
"(135544, 93067, 18)"
"(135544, 93081, 18)"
"(135544, 93084, 18)"
"(135544, 93093, 18)"
"(135544, 93105, 18)"
"(135545, 92990, 18)"
"(135545, 92995, 18)"
"(135545, 93004, 18)"
"(135545, 93080, 18)"
"(135545, 93084, 18)"
"(135545, 93087, 18)"
"(135546, 92978, 18)"
"(135546, 92979, 18)"
"(135546, 92980, 18)"
"(135546, 92985, 18)"
"(135546, 92993, 18)"
"(135546, 93003, 18)"
"(135546, 93020, 18)"
"(135546, 93023, 18)"
"(135546, 93048, 18)"
"(135546, 93075, 18)"
"(135546, 93077, 18)"
"(135546, 93078, 18)"
"(135546, 93084, 18)"
"(135546, 93086, 18)"
"(135546, 93087, 18)"
"(135547, 92979, 18)"
"(135547, 92994, 18)"
"(135547, 92996, 18)"
"(135547, 93004, 18)"
"(135547, 93009, 18)"
"(135547, 93072, 18)"
"(135547, 93073, 18)"
"(135547, 93074, 18)"
"(135547, 93076, 18)"
"(135547, 93080, 18)"
"(135547, 93083, 18)"
"(135547, 93084, 18)"
"(135548, 92978, 18)"
"(135548, 92980, 18)"
"(135548, 93022, 18)"
"(135548, 93075, 18)"
"(135548, 93076, 18)"
"(135548, 93082, 18)"
"(135549, 92980, 18)"
"(135549, 92988, 18)"
"(135549, 93006, 18)"
"(135549, 93084, 18)"
"(135550, 92980, 18)"
"(135550, 92988, 18)"
"(135550, 92993, 18)"
"(135550, 92997, 18)"
"(135550, 93003, 18)"
"(135550, 93009, 18)"
"(135550, 93010, 18)"
"(135550, 93012, 18)"
"(135550, 93058, 18)"
"(135550, 93088, 18)"
"(135551, 92989, 18)"
"(135551, 92993, 18)"
"(135551, 93007, 18)"
"(135551, 93008, 18)"
"(135551, 93029, 18)"
"(135551, 93065, 18)"
"(135551, 93085, 18)"
"(135552, 93005, 18)"
"(135552, 93091, 18)"
"(135552, 93092, 18)"
"(135553, 92955, 18)"
"(135553, 92964, 18)"
"(135553, 92967, 18)"
"(135553, 93077, 18)"
"(135553, 93078, 18)"
"(135554, 92949, 18)"
"(135554, 92955, 18)"
"(135554, 92957, 18)"
"(135554, 92960, 18)"
"(135554, 93079, 18)"
"(135554, 93083, 18)"
"(135555, 92960, 18)"
"(135555, 93057, 18)"
"(135555, 93078, 18)"
"(135555, 93085, 18)"
"(135556, 92956, 18)"
"(135556, 92960, 18)"
"(135556, 92966, 18)"
"(135556, 92967, 18)"
"(135556, 92975, 18)"
"(135556, 93067, 18)"
"(135556, 93084, 18)"
"(135557, 92966, 18)"
"(135557, 92987, 18)"
"(135557, 93065, 18)"
"(135557, 93079, 18)"
"(135557, 93081, 18)"
"(135558, 92982, 18)"
"(135558, 92985, 18)"
"(135558, 93066, 18)"
"(135558, 93080, 18)"
"(135559, 93046, 18)"
"(135559, 93076, 18)"
"(135560, 93046, 18)"
"(135560, 93058, 18)"
"(135561, 93052, 18)"
"(135561, 93077, 18)"
"(135561, 93082, 18)"
"(135562, 92956, 18)"
"(135562, 92961, 18)"
"(135562, 93079, 18)"
"(135562, 93082, 18)"
"(135562, 93083, 18)"
"(135562, 93084, 18)"
"(135563, 92958, 18)"
"(135563, 92977, 18)"
"(135563, 93052, 18)"
"(135563, 93082, 18)"
"(135565, 93058, 18)"
"(135565, 93059, 18)"
"(135565, 93061, 18)"
"(135565, 93082, 18)"
"(135565, 93086, 18)"
"(135566, 93035, 18)"
"(135566, 93036, 18)"
"(135566, 93040, 18)"
"(135566, 93041, 18)"
"(135566, 93061, 18)"
"(135566, 93072, 18)"
"(135566, 93085, 18)"
"(135566, 93087, 18)"
"(135566, 93088, 18)"
"(135567, 93060, 18)"
"(135567, 93065, 18)"
"(135567, 93066, 18)"
"(135567, 93073, 18)"
"(135567, 93074, 18)"
"(135567, 93081, 18)"
"(135567, 93086, 18)"
"(135567, 93087, 18)"
"(135568, 93046, 18)"
"(135568, 93057, 18)"
"(135568, 93058, 18)"
"(135568, 93063, 18)"
"(135568, 93085, 18)"
"(135568, 93087, 18)"
"(135568, 93088, 18)"
"(135569, 93036, 18)"
"(135569, 93037, 18)"
"(135569, 93051, 18)"
"(135569, 93060, 18)"
"(135569, 93061, 18)"
"(135569, 93065, 18)"
"(135569, 93069, 18)"
"(135569, 93083, 18)"
"(135569, 93084, 18)"
"(135570, 93050, 18)"
"(135570, 93053, 18)"
"(135570, 93062, 18)"
"(135570, 93063, 18)"
"(135570, 93066, 18)"
"(135570, 93067, 18)"
"(135570, 93068, 18)"
"(135571, 93031, 18)"
"(135571, 93060, 18)"
"(135571, 93061, 18)"
"(135571, 93080, 18)"
"(135571, 93088, 18)"
"(135572, 93049, 18)"
"(135572, 93057, 18)"
"(135572, 93063, 18)"
"(135572, 93064, 18)"
"(135572, 93078, 18)"
"(135573, 93028, 18)"
"(135573, 93030, 18)"
"(135573, 93037, 18)"
"(135573, 93052, 18)"
"(135573, 93057, 18)"
"(135573, 93061, 18)"
"(135573, 93063, 18)"
"(135573, 93064, 18)"
"(135573, 93074, 18)"
"(135573, 93079, 18)"
"(135574, 93024, 18)"
"(135574, 93029, 18)"
"(135574, 93031, 18)"
"(135574, 93034, 18)"
"(135574, 93050, 18)"
"(135574, 93054, 18)"
"(135574, 93055, 18)"
"(135574, 93060, 18)"
"(135575, 93022, 18)"
"(135575, 93025, 18)"
"(135575, 93028, 18)"
"(135575, 93032, 18)"
"(135575, 93042, 18)"
"(135575, 93043, 18)"
"(135575, 93055, 18)"
"(135575, 93080, 18)"
"(135575, 93085, 18)"
"(135576, 93022, 18)"
"(135576, 93025, 18)"
"(135576, 93028, 18)"
"(135576, 93031, 18)"
"(135576, 93032, 18)"
"(135576, 93033, 18)"
"(135576, 93042, 18)"
"(135576, 93043, 18)"
"(135576, 93044, 18)"
"(135577, 92888, 18)"
"(135577, 93025, 18)"
"(135577, 93030, 18)"
"(135577, 93031, 18)"
"(135577, 93046, 18)"
"(135577, 93049, 18)"
"(135577, 93050, 18)"
"(135577, 93056, 18)"
"(135577, 93066, 18)"
"(135577, 93067, 18)"
"(135577, 93086, 18)"
"(135578, 93018, 18)"
"(135578, 93019, 18)"
"(135578, 93021, 18)"
"(135578, 93043, 18)"
"(135578, 93044, 18)"
"(135578, 93045, 18)"
"(135578, 93048, 18)"
"(135578, 93054, 18)"
"(135579, 93020, 18)"
"(135579, 93030, 18)"
"(135579, 93041, 18)"
"(135579, 93042, 18)"
"(135579, 93048, 18)"
"(135579, 93051, 18)"
"(135579, 93054, 18)"
"(135579, 93063, 18)"
"(135580, 93014, 18)"
"(135580, 93019, 18)"
"(135580, 93020, 18)"
"(135580, 93048, 18)"
"(135580, 93059, 18)"
"(135581, 93000, 18)"
"(135581, 93013, 18)"
"(135581, 93014, 18)"
"(135581, 93017, 18)"
"(135581, 93018, 18)"
"(135581, 93019, 18)"
"(135581, 93020, 18)"
"(135581, 93030, 18)"
"(135581, 93035, 18)"
"(135581, 93043, 18)"
"(135581, 93044, 18)"
"(135581, 93045, 18)"
"(135581, 93062, 18)"
"(135581, 93063, 18)"
"(135582, 93001, 18)"
"(135582, 93003, 18)"
"(135582, 93008, 18)"
"(135582, 93011, 18)"
"(135582, 93012, 18)"
"(135582, 93019, 18)"
"(135582, 93020, 18)"
"(135582, 93043, 18)"
"(135582, 93044, 18)"
"(135582, 93048, 18)"
"(135582, 93050, 18)"
"(135582, 93061, 18)"
"(135582, 93063, 18)"
"(135583, 92996, 18)"
"(135583, 92997, 18)"
"(135583, 93007, 18)"
"(135583, 93017, 18)"
"(135583, 93019, 18)"
"(135583, 93032, 18)"
"(135583, 93040, 18)"
"(135583, 93043, 18)"
"(135583, 93044, 18)"
"(135583, 93062, 18)"
"(135583, 93063, 18)"
"(135583, 93066, 18)"
"(135584, 92987, 18)"
"(135584, 92999, 18)"
"(135584, 93001, 18)"
"(135584, 93005, 18)"
"(135584, 93006, 18)"
"(135584, 93009, 18)"
"(135584, 93018, 18)"
"(135584, 93041, 18)"
"(135584, 93062, 18)"
"(135584, 93066, 18)"
"(135585, 92990, 18)"
"(135585, 92996, 18)"
"(135585, 93001, 18)"
"(135585, 93002, 18)"
"(135585, 93004, 18)"
"(135585, 93010, 18)"
"(135585, 93015, 18)"
"(135585, 93017, 18)"
"(135585, 93019, 18)"
"(135585, 93020, 18)"
"(135585, 93022, 18)"
"(135585, 93038, 18)"
"(135585, 93040, 18)"
"(135585, 93041, 18)"
"(135585, 93046, 18)"
"(135585, 93051, 18)"
"(135586, 93002, 18)"
"(135586, 93005, 18)"
"(135586, 93006, 18)"
"(135586, 93013, 18)"
"(135586, 93015, 18)"
"(135586, 93016, 18)"
"(135586, 93030, 18)"
"(135586, 93042, 18)"
"(135587, 92996, 18)"
"(135587, 93014, 18)"
"(135587, 93017, 18)"
"(135587, 93020, 18)"
"(135587, 93023, 18)"
"(135587, 93029, 18)"
"(135587, 93030, 18)"
"(135587, 93041, 18)"
"(135587, 93042, 18)"
"(135587, 93051, 18)"
"(135587, 93053, 18)"
"(135588, 93012, 18)"
"(135588, 93014, 18)"
"(135588, 93016, 18)"
"(135588, 93025, 18)"
"(135588, 93033, 18)"
"(135588, 93036, 18)"
"(135588, 93051, 18)"
"(135588, 93054, 18)"
"(135589, 92983, 18)"
"(135589, 92986, 18)"
